,model,layer,accuracy,experiment
3073,resnet18,ReLU-1,0,curv
3074,resnet18,ReLU-1,0,curv
3075,resnet18,ReLU-1,0,curv
3076,resnet18,ReLU-1,0,curv
3077,resnet18,ReLU-1,1,curv
3078,resnet18,ReLU-1,0,curv
3079,resnet18,ReLU-1,0,curv
3080,resnet18,ReLU-1,0,curv
3081,resnet18,ReLU-1,0,curv
3082,resnet18,ReLU-1,1,curv
3083,resnet18,ReLU-1,0,curv
3084,resnet18,ReLU-1,0,curv
3085,resnet18,ReLU-1,0,curv
3086,resnet18,ReLU-1,0,curv
3087,resnet18,ReLU-1,0,curv
3088,resnet18,ReLU-1,0,curv
3089,resnet18,ReLU-1,0,curv
3090,resnet18,ReLU-1,0,curv
3091,resnet18,ReLU-1,0,curv
3092,resnet18,ReLU-1,0,curv
3093,resnet18,ReLU-1,0,curv
3094,resnet18,ReLU-1,0,curv
3095,resnet18,ReLU-1,0,curv
3096,resnet18,ReLU-1,0,curv
3097,resnet18,ReLU-1,0,curv
3098,resnet18,ReLU-1,0,curv
3099,resnet18,ReLU-1,0,curv
3100,resnet18,ReLU-1,0,curv
3101,resnet18,ReLU-1,0,curv
3102,resnet18,ReLU-1,1,curv
3103,resnet18,ReLU-1,1,curv
3104,resnet18,ReLU-1,0,curv
3105,resnet18,ReLU-1,0,curv
3106,resnet18,ReLU-1,0,curv
3107,resnet18,ReLU-1,1,curv
3108,resnet18,ReLU-1,1,curv
3109,resnet18,ReLU-1,1,curv
3110,resnet18,ReLU-1,1,curv
3111,resnet18,ReLU-1,1,curv
3112,resnet18,ReLU-1,0,curv
3113,resnet18,ReLU-1,0,curv
3114,resnet18,ReLU-1,0,curv
3115,resnet18,ReLU-1,0,curv
3116,resnet18,ReLU-1,1,curv
3117,resnet18,ReLU-1,0,curv
3118,resnet18,ReLU-1,0,curv
3119,resnet18,ReLU-1,0,curv
3120,resnet18,ReLU-2,0,curv
3121,resnet18,ReLU-2,1,curv
3122,resnet18,ReLU-2,0,curv
3123,resnet18,ReLU-2,0,curv
3124,resnet18,ReLU-2,0,curv
3125,resnet18,ReLU-2,0,curv
3126,resnet18,ReLU-2,0,curv
3127,resnet18,ReLU-2,0,curv
3128,resnet18,ReLU-2,0,curv
3129,resnet18,ReLU-2,1,curv
3130,resnet18,ReLU-2,0,curv
3131,resnet18,ReLU-2,0,curv
3132,resnet18,ReLU-2,1,curv
3133,resnet18,ReLU-2,0,curv
3134,resnet18,ReLU-2,0,curv
3135,resnet18,ReLU-2,0,curv
3136,resnet18,ReLU-2,0,curv
3137,resnet18,ReLU-2,0,curv
3138,resnet18,ReLU-2,0,curv
3139,resnet18,ReLU-2,0,curv
3140,resnet18,ReLU-2,1,curv
3141,resnet18,ReLU-2,0,curv
3142,resnet18,ReLU-2,1,curv
3143,resnet18,ReLU-2,0,curv
3144,resnet18,ReLU-2,1,curv
3145,resnet18,ReLU-2,0,curv
3146,resnet18,ReLU-2,0,curv
3147,resnet18,ReLU-2,0,curv
3148,resnet18,ReLU-2,0,curv
3149,resnet18,ReLU-2,0,curv
3150,resnet18,ReLU-2,0,curv
3151,resnet18,ReLU-2,0,curv
3152,resnet18,ReLU-2,0,curv
3153,resnet18,ReLU-2,0,curv
3154,resnet18,ReLU-2,0,curv
3155,resnet18,ReLU-2,0,curv
3156,resnet18,ReLU-2,0,curv
3157,resnet18,ReLU-2,0,curv
3158,resnet18,ReLU-2,0,curv
3159,resnet18,ReLU-2,0,curv
3160,resnet18,ReLU-2,0,curv
3161,resnet18,ReLU-2,1,curv
3162,resnet18,ReLU-2,0,curv
3163,resnet18,ReLU-2,0,curv
3164,resnet18,ReLU-2,0,curv
3165,resnet18,ReLU-2,0,curv
3166,resnet18,ReLU-2,0,curv
3167,resnet18,ReLU-2,0,curv
3168,resnet18,ReLU-2,0,curv
3169,resnet18,ReLU-2,0,curv
3170,resnet18,ReLU-2,1,curv
3171,resnet18,ReLU-2,0,curv
3172,resnet18,ReLU-2,0,curv
3173,resnet18,ReLU-2,0,curv
3174,resnet18,ReLU-2,0,curv
3175,resnet18,ReLU-2,0,curv
3176,resnet18,ReLU-2,0,curv
3177,resnet18,ReLU-2,0,curv
3178,resnet18,ReLU-2,0,curv
3179,resnet18,ReLU-2,0,curv
3180,resnet18,ReLU-2,0,curv
3181,resnet18,ReLU-2,0,curv
3182,resnet18,ReLU-2,0,curv
3183,resnet18,ReLU-2,0,curv
3184,resnet18,ReLU-2,0,curv
3185,resnet18,ReLU-2,0,curv
3186,resnet18,ReLU-2,0,curv
3187,resnet18,ReLU-2,0,curv
3188,resnet18,ReLU-2,0,curv
3189,resnet18,ReLU-2,0,curv
3190,resnet18,ReLU-2,0,curv
3191,resnet18,ReLU-2,0,curv
3192,resnet18,ReLU-2,0,curv
3193,resnet18,ReLU-2,0,curv
3194,resnet18,ReLU-2,1,curv
3195,resnet18,ReLU-2,0,curv
3196,resnet18,ReLU-2,0,curv
3197,resnet18,ReLU-2,1,curv
3198,resnet18,ReLU-2,0,curv
3199,resnet18,ReLU-2,0,curv
3200,resnet18,ReLU-2,0,curv
3201,resnet18,ReLU-2,0,curv
3202,resnet18,ReLU-2,0,curv
3203,resnet18,ReLU-2,0,curv
3204,resnet18,ReLU-2,0,curv
3205,resnet18,ReLU-2,0,curv
3206,resnet18,ReLU-2,0,curv
3207,resnet18,ReLU-2,1,curv
3208,resnet18,ReLU-2,0,curv
3209,resnet18,ReLU-2,0,curv
3210,resnet18,ReLU-2,0,curv
3211,resnet18,ReLU-2,0,curv
3212,resnet18,ReLU-2,0,curv
3213,resnet18,ReLU-2,0,curv
3214,resnet18,ReLU-2,1,curv
3215,resnet18,ReLU-2,0,curv
3216,resnet18,ReLU-2,0,curv
3217,resnet18,ReLU-2,0,curv
3218,resnet18,ReLU-2,0,curv
3219,resnet18,ReLU-2,0,curv
3220,resnet18,ReLU-2,0,curv
3221,resnet18,ReLU-2,0,curv
3222,resnet18,ReLU-2,0,curv
3223,resnet18,ReLU-2,0,curv
3224,resnet18,ReLU-2,0,curv
3225,resnet18,ReLU-2,0,curv
3226,resnet18,ReLU-2,0,curv
3227,resnet18,ReLU-2,0,curv
3228,resnet18,ReLU-2,0,curv
3229,resnet18,ReLU-2,0,curv
3230,resnet18,ReLU-2,1,curv
3231,resnet18,ReLU-2,0,curv
3232,resnet18,ReLU-2,1,curv
3233,resnet18,ReLU-2,0,curv
3234,resnet18,ReLU-2,0,curv
3235,resnet18,ReLU-2,0,curv
3236,resnet18,ReLU-2,0,curv
3237,resnet18,ReLU-2,0,curv
3238,resnet18,ReLU-2,1,curv
3239,resnet18,ReLU-2,0,curv
3240,resnet18,ReLU-3,0,curv
3241,resnet18,ReLU-3,0,curv
3242,resnet18,ReLU-3,0,curv
3243,resnet18,ReLU-3,0,curv
3244,resnet18,ReLU-3,0,curv
3245,resnet18,ReLU-3,0,curv
3246,resnet18,ReLU-3,0,curv
3247,resnet18,ReLU-3,0,curv
3248,resnet18,ReLU-3,0,curv
3249,resnet18,ReLU-3,0,curv
3250,resnet18,ReLU-3,0,curv
3251,resnet18,ReLU-3,0,curv
3252,resnet18,ReLU-3,0,curv
3253,resnet18,ReLU-3,0,curv
3254,resnet18,ReLU-3,0,curv
3255,resnet18,ReLU-3,0,curv
3256,resnet18,ReLU-3,0,curv
3257,resnet18,ReLU-3,0,curv
3258,resnet18,ReLU-3,0,curv
3259,resnet18,ReLU-3,0,curv
3260,resnet18,ReLU-3,0,curv
3261,resnet18,ReLU-3,0,curv
3262,resnet18,ReLU-3,1,curv
3263,resnet18,ReLU-3,0,curv
3264,resnet18,ReLU-3,0,curv
3265,resnet18,ReLU-3,0,curv
3266,resnet18,ReLU-3,1,curv
3267,resnet18,ReLU-3,0,curv
3268,resnet18,ReLU-3,1,curv
3269,resnet18,ReLU-3,1,curv
3270,resnet18,ReLU-3,0,curv
3271,resnet18,ReLU-3,0,curv
3272,resnet18,ReLU-3,0,curv
3273,resnet18,ReLU-3,1,curv
3274,resnet18,ReLU-3,0,curv
3275,resnet18,ReLU-3,0,curv
3276,resnet18,ReLU-3,1,curv
3277,resnet18,ReLU-3,0,curv
3278,resnet18,ReLU-3,0,curv
3279,resnet18,ReLU-3,1,curv
3280,resnet18,ReLU-3,0,curv
3281,resnet18,ReLU-3,1,curv
3282,resnet18,ReLU-3,1,curv
3283,resnet18,ReLU-3,1,curv
3284,resnet18,ReLU-3,0,curv
3285,resnet18,ReLU-3,0,curv
3286,resnet18,ReLU-3,0,curv
3287,resnet18,ReLU-3,0,curv
3288,resnet18,ReLU-3,0,curv
3289,resnet18,ReLU-3,0,curv
3290,resnet18,ReLU-3,0,curv
3291,resnet18,ReLU-3,0,curv
3292,resnet18,ReLU-3,0,curv
3293,resnet18,ReLU-3,0,curv
3294,resnet18,ReLU-3,0,curv
3295,resnet18,ReLU-3,0,curv
3296,resnet18,ReLU-3,1,curv
3297,resnet18,ReLU-3,0,curv
3298,resnet18,ReLU-3,1,curv
3299,resnet18,ReLU-3,0,curv
3300,resnet18,ReLU-3,0,curv
3301,resnet18,ReLU-3,0,curv
3302,resnet18,ReLU-3,0,curv
3303,resnet18,ReLU-3,0,curv
3304,resnet18,ReLU-3,0,curv
3305,resnet18,ReLU-3,0,curv
3306,resnet18,ReLU-3,0,curv
3307,resnet18,ReLU-3,0,curv
3308,resnet18,ReLU-3,0,curv
3309,resnet18,ReLU-3,0,curv
3310,resnet18,ReLU-3,0,curv
3311,resnet18,ReLU-3,0,curv
3312,resnet18,ReLU-3,0,curv
3313,resnet18,ReLU-3,0,curv
3314,resnet18,ReLU-3,1,curv
3315,resnet18,ReLU-3,0,curv
3316,resnet18,ReLU-3,0,curv
3317,resnet18,ReLU-3,0,curv
3318,resnet18,ReLU-3,0,curv
3319,resnet18,ReLU-3,0,curv
3320,resnet18,ReLU-3,0,curv
3321,resnet18,ReLU-3,0,curv
3322,resnet18,ReLU-3,0,curv
3323,resnet18,ReLU-3,0,curv
3324,resnet18,ReLU-3,0,curv
3325,resnet18,ReLU-3,0,curv
3326,resnet18,ReLU-3,0,curv
3327,resnet18,ReLU-3,0,curv
3328,resnet18,ReLU-3,0,curv
3329,resnet18,ReLU-3,0,curv
3330,resnet18,ReLU-3,0,curv
3331,resnet18,ReLU-3,0,curv
3332,resnet18,ReLU-3,0,curv
3333,resnet18,ReLU-3,0,curv
3334,resnet18,ReLU-3,0,curv
3335,resnet18,ReLU-3,0,curv
3336,resnet18,ReLU-3,0,curv
3337,resnet18,ReLU-3,0,curv
3338,resnet18,ReLU-3,0,curv
3339,resnet18,ReLU-3,0,curv
3340,resnet18,ReLU-3,0,curv
3341,resnet18,ReLU-3,0,curv
3342,resnet18,ReLU-3,0,curv
3343,resnet18,ReLU-3,0,curv
3344,resnet18,ReLU-3,0,curv
3345,resnet18,ReLU-3,0,curv
3346,resnet18,ReLU-3,0,curv
3347,resnet18,ReLU-3,0,curv
3348,resnet18,ReLU-3,0,curv
3349,resnet18,ReLU-3,0,curv
3350,resnet18,ReLU-3,1,curv
3351,resnet18,ReLU-3,0,curv
3352,resnet18,ReLU-3,1,curv
3353,resnet18,ReLU-3,0,curv
3354,resnet18,ReLU-3,0,curv
3355,resnet18,ReLU-3,0,curv
3356,resnet18,ReLU-3,0,curv
3357,resnet18,ReLU-3,0,curv
3358,resnet18,ReLU-3,0,curv
3359,resnet18,ReLU-3,0,curv
3360,resnet18,ReLU-4,0,curv
3361,resnet18,ReLU-4,0,curv
3362,resnet18,ReLU-4,0,curv
3363,resnet18,ReLU-4,0,curv
3364,resnet18,ReLU-4,0,curv
3365,resnet18,ReLU-4,0,curv
3366,resnet18,ReLU-4,0,curv
3367,resnet18,ReLU-4,0,curv
3368,resnet18,ReLU-4,0,curv
3369,resnet18,ReLU-4,0,curv
3370,resnet18,ReLU-4,0,curv
3371,resnet18,ReLU-4,1,curv
3372,resnet18,ReLU-4,0,curv
3373,resnet18,ReLU-4,0,curv
3374,resnet18,ReLU-4,0,curv
3375,resnet18,ReLU-4,0,curv
3376,resnet18,ReLU-4,0,curv
3377,resnet18,ReLU-4,0,curv
3378,resnet18,ReLU-4,0,curv
3379,resnet18,ReLU-4,1,curv
3380,resnet18,ReLU-4,0,curv
3381,resnet18,ReLU-4,0,curv
3382,resnet18,ReLU-4,0,curv
3383,resnet18,ReLU-4,0,curv
3384,resnet18,ReLU-4,0,curv
3385,resnet18,ReLU-4,0,curv
3386,resnet18,ReLU-4,1,curv
3387,resnet18,ReLU-4,0,curv
3388,resnet18,ReLU-4,1,curv
3389,resnet18,ReLU-4,0,curv
3390,resnet18,ReLU-4,0,curv
3391,resnet18,ReLU-4,0,curv
3392,resnet18,ReLU-4,0,curv
3393,resnet18,ReLU-4,0,curv
3394,resnet18,ReLU-4,1,curv
3395,resnet18,ReLU-4,0,curv
3396,resnet18,ReLU-4,0,curv
3397,resnet18,ReLU-4,0,curv
3398,resnet18,ReLU-4,0,curv
3399,resnet18,ReLU-4,0,curv
3400,resnet18,ReLU-4,0,curv
3401,resnet18,ReLU-4,0,curv
3402,resnet18,ReLU-4,0,curv
3403,resnet18,ReLU-4,1,curv
3404,resnet18,ReLU-4,0,curv
3405,resnet18,ReLU-4,0,curv
3406,resnet18,ReLU-4,0,curv
3407,resnet18,ReLU-4,0,curv
3408,resnet18,ReLU-4,1,curv
3409,resnet18,ReLU-4,0,curv
3410,resnet18,ReLU-4,0,curv
3411,resnet18,ReLU-4,0,curv
3412,resnet18,ReLU-4,0,curv
3413,resnet18,ReLU-4,0,curv
3414,resnet18,ReLU-4,0,curv
3415,resnet18,ReLU-4,0,curv
3416,resnet18,ReLU-4,0,curv
3417,resnet18,ReLU-4,0,curv
3418,resnet18,ReLU-4,0,curv
3419,resnet18,ReLU-4,0,curv
3420,resnet18,ReLU-4,0,curv
3421,resnet18,ReLU-4,0,curv
3422,resnet18,ReLU-4,0,curv
3423,resnet18,ReLU-4,0,curv
3424,resnet18,ReLU-4,0,curv
3425,resnet18,ReLU-4,1,curv
3426,resnet18,ReLU-4,0,curv
3427,resnet18,ReLU-4,0,curv
3428,resnet18,ReLU-4,0,curv
3429,resnet18,ReLU-4,0,curv
3430,resnet18,ReLU-4,0,curv
3431,resnet18,ReLU-4,0,curv
3432,resnet18,ReLU-4,0,curv
3433,resnet18,ReLU-4,0,curv
3434,resnet18,ReLU-4,1,curv
3435,resnet18,ReLU-4,0,curv
3436,resnet18,ReLU-4,0,curv
3437,resnet18,ReLU-4,0,curv
3438,resnet18,ReLU-4,0,curv
3439,resnet18,ReLU-4,0,curv
3440,resnet18,ReLU-4,0,curv
3441,resnet18,ReLU-4,1,curv
3442,resnet18,ReLU-4,0,curv
3443,resnet18,ReLU-4,0,curv
3444,resnet18,ReLU-4,0,curv
3445,resnet18,ReLU-4,0,curv
3446,resnet18,ReLU-4,0,curv
3447,resnet18,ReLU-4,0,curv
3448,resnet18,ReLU-4,0,curv
3449,resnet18,ReLU-4,0,curv
3450,resnet18,ReLU-4,0,curv
3451,resnet18,ReLU-4,0,curv
3452,resnet18,ReLU-4,0,curv
3453,resnet18,ReLU-4,0,curv
3454,resnet18,ReLU-4,0,curv
3455,resnet18,ReLU-4,0,curv
3456,resnet18,ReLU-4,1,curv
3457,resnet18,ReLU-4,0,curv
3458,resnet18,ReLU-4,0,curv
3459,resnet18,ReLU-4,0,curv
3460,resnet18,ReLU-4,0,curv
3461,resnet18,ReLU-4,0,curv
3462,resnet18,ReLU-4,1,curv
3463,resnet18,ReLU-4,0,curv
3464,resnet18,ReLU-4,0,curv
3465,resnet18,ReLU-4,0,curv
3466,resnet18,ReLU-4,0,curv
3467,resnet18,ReLU-4,1,curv
3468,resnet18,ReLU-4,0,curv
3469,resnet18,ReLU-4,0,curv
3470,resnet18,ReLU-4,0,curv
3471,resnet18,ReLU-4,0,curv
3472,resnet18,ReLU-4,0,curv
3473,resnet18,ReLU-4,0,curv
3474,resnet18,ReLU-4,0,curv
3475,resnet18,ReLU-4,0,curv
3476,resnet18,ReLU-4,1,curv
3477,resnet18,ReLU-4,0,curv
3478,resnet18,ReLU-4,0,curv
3479,resnet18,ReLU-4,0,curv
3480,resnet18,ReLU-5,0,curv
3481,resnet18,ReLU-5,1,curv
3482,resnet18,ReLU-5,0,curv
3483,resnet18,ReLU-5,0,curv
3484,resnet18,ReLU-5,1,curv
3485,resnet18,ReLU-5,0,curv
3486,resnet18,ReLU-5,0,curv
3487,resnet18,ReLU-5,0,curv
3488,resnet18,ReLU-5,1,curv
3489,resnet18,ReLU-5,0,curv
3490,resnet18,ReLU-5,0,curv
3491,resnet18,ReLU-5,0,curv
3492,resnet18,ReLU-5,0,curv
3493,resnet18,ReLU-5,0,curv
3494,resnet18,ReLU-5,0,curv
3495,resnet18,ReLU-5,0,curv
3496,resnet18,ReLU-5,0,curv
3497,resnet18,ReLU-5,0,curv
3498,resnet18,ReLU-5,0,curv
3499,resnet18,ReLU-5,0,curv
3500,resnet18,ReLU-5,0,curv
3501,resnet18,ReLU-5,1,curv
3502,resnet18,ReLU-5,0,curv
3503,resnet18,ReLU-5,0,curv
3504,resnet18,ReLU-5,0,curv
3505,resnet18,ReLU-5,0,curv
3506,resnet18,ReLU-5,1,curv
3507,resnet18,ReLU-5,1,curv
3508,resnet18,ReLU-5,0,curv
3509,resnet18,ReLU-5,1,curv
3510,resnet18,ReLU-5,1,curv
3511,resnet18,ReLU-5,0,curv
3512,resnet18,ReLU-5,1,curv
3513,resnet18,ReLU-5,0,curv
3514,resnet18,ReLU-5,1,curv
3515,resnet18,ReLU-5,0,curv
3516,resnet18,ReLU-5,0,curv
3517,resnet18,ReLU-5,1,curv
3518,resnet18,ReLU-5,1,curv
3519,resnet18,ReLU-5,0,curv
3520,resnet18,ReLU-5,0,curv
3521,resnet18,ReLU-5,0,curv
3522,resnet18,ReLU-5,0,curv
3523,resnet18,ReLU-5,0,curv
3524,resnet18,ReLU-5,0,curv
3525,resnet18,ReLU-5,0,curv
3526,resnet18,ReLU-5,0,curv
3527,resnet18,ReLU-5,0,curv
3528,resnet18,ReLU-5,0,curv
3529,resnet18,ReLU-5,0,curv
3530,resnet18,ReLU-5,0,curv
3531,resnet18,ReLU-5,0,curv
3532,resnet18,ReLU-5,1,curv
3533,resnet18,ReLU-5,0,curv
3534,resnet18,ReLU-5,1,curv
3535,resnet18,ReLU-5,0,curv
3536,resnet18,ReLU-5,0,curv
3537,resnet18,ReLU-5,0,curv
3538,resnet18,ReLU-5,0,curv
3539,resnet18,ReLU-5,0,curv
3540,resnet18,ReLU-5,0,curv
3541,resnet18,ReLU-5,0,curv
3542,resnet18,ReLU-5,0,curv
3543,resnet18,ReLU-5,0,curv
3544,resnet18,ReLU-5,1,curv
3545,resnet18,ReLU-5,0,curv
3546,resnet18,ReLU-5,0,curv
3547,resnet18,ReLU-5,0,curv
3548,resnet18,ReLU-5,0,curv
3549,resnet18,ReLU-5,0,curv
3550,resnet18,ReLU-5,0,curv
3551,resnet18,ReLU-5,0,curv
3552,resnet18,ReLU-5,0,curv
3553,resnet18,ReLU-5,1,curv
3554,resnet18,ReLU-5,0,curv
3555,resnet18,ReLU-5,0,curv
3556,resnet18,ReLU-5,0,curv
3557,resnet18,ReLU-5,0,curv
3558,resnet18,ReLU-5,0,curv
3559,resnet18,ReLU-5,0,curv
3560,resnet18,ReLU-5,0,curv
3561,resnet18,ReLU-5,0,curv
3562,resnet18,ReLU-5,1,curv
3563,resnet18,ReLU-5,0,curv
3564,resnet18,ReLU-5,0,curv
3565,resnet18,ReLU-5,0,curv
3566,resnet18,ReLU-5,1,curv
3567,resnet18,ReLU-5,0,curv
3568,resnet18,ReLU-5,0,curv
3569,resnet18,ReLU-5,0,curv
3570,resnet18,ReLU-5,0,curv
3571,resnet18,ReLU-5,0,curv
3572,resnet18,ReLU-5,0,curv
3573,resnet18,ReLU-5,0,curv
3574,resnet18,ReLU-5,0,curv
3575,resnet18,ReLU-5,1,curv
3576,resnet18,ReLU-5,0,curv
3577,resnet18,ReLU-5,0,curv
3578,resnet18,ReLU-5,0,curv
3579,resnet18,ReLU-5,0,curv
3580,resnet18,ReLU-5,0,curv
3581,resnet18,ReLU-5,0,curv
3582,resnet18,ReLU-5,0,curv
3583,resnet18,ReLU-5,0,curv
3584,resnet18,ReLU-5,0,curv
3585,resnet18,ReLU-5,0,curv
3586,resnet18,ReLU-5,0,curv
3587,resnet18,ReLU-5,1,curv
3588,resnet18,ReLU-5,0,curv
3589,resnet18,ReLU-5,0,curv
3590,resnet18,ReLU-5,0,curv
3591,resnet18,ReLU-5,1,curv
3592,resnet18,ReLU-5,0,curv
3593,resnet18,ReLU-5,0,curv
3594,resnet18,ReLU-5,0,curv
3595,resnet18,ReLU-5,0,curv
3596,resnet18,ReLU-5,0,curv
3597,resnet18,ReLU-5,0,curv
3598,resnet18,ReLU-5,0,curv
3599,resnet18,ReLU-5,1,curv
3600,resnet18,ReLU-6,0,curv
3601,resnet18,ReLU-6,0,curv
3602,resnet18,ReLU-6,0,curv
3603,resnet18,ReLU-6,0,curv
3604,resnet18,ReLU-6,0,curv
3605,resnet18,ReLU-6,0,curv
3606,resnet18,ReLU-6,1,curv
3607,resnet18,ReLU-6,0,curv
3608,resnet18,ReLU-6,1,curv
3609,resnet18,ReLU-6,0,curv
3610,resnet18,ReLU-6,0,curv
3611,resnet18,ReLU-6,0,curv
3612,resnet18,ReLU-6,0,curv
3613,resnet18,ReLU-6,0,curv
3614,resnet18,ReLU-6,0,curv
3615,resnet18,ReLU-6,0,curv
3616,resnet18,ReLU-6,0,curv
3617,resnet18,ReLU-6,0,curv
3618,resnet18,ReLU-6,0,curv
3619,resnet18,ReLU-6,0,curv
3620,resnet18,ReLU-6,1,curv
3621,resnet18,ReLU-6,0,curv
3622,resnet18,ReLU-6,0,curv
3623,resnet18,ReLU-6,0,curv
3624,resnet18,ReLU-6,0,curv
3625,resnet18,ReLU-6,0,curv
3626,resnet18,ReLU-6,0,curv
3627,resnet18,ReLU-6,0,curv
3628,resnet18,ReLU-6,0,curv
3629,resnet18,ReLU-6,0,curv
3630,resnet18,ReLU-6,0,curv
3631,resnet18,ReLU-6,0,curv
3632,resnet18,ReLU-6,0,curv
3633,resnet18,ReLU-6,0,curv
3634,resnet18,ReLU-6,0,curv
3635,resnet18,ReLU-6,1,curv
3636,resnet18,ReLU-6,1,curv
3637,resnet18,ReLU-6,0,curv
3638,resnet18,ReLU-6,0,curv
3639,resnet18,ReLU-6,1,curv
3640,resnet18,ReLU-6,0,curv
3641,resnet18,ReLU-6,0,curv
3642,resnet18,ReLU-6,1,curv
3643,resnet18,ReLU-6,1,curv
3644,resnet18,ReLU-6,0,curv
3645,resnet18,ReLU-6,0,curv
3646,resnet18,ReLU-6,0,curv
3647,resnet18,ReLU-6,0,curv
3648,resnet18,ReLU-6,1,curv
3649,resnet18,ReLU-6,1,curv
3650,resnet18,ReLU-6,0,curv
3651,resnet18,ReLU-6,0,curv
3652,resnet18,ReLU-6,0,curv
3653,resnet18,ReLU-6,1,curv
3654,resnet18,ReLU-6,0,curv
3655,resnet18,ReLU-6,0,curv
3656,resnet18,ReLU-6,0,curv
3657,resnet18,ReLU-6,0,curv
3658,resnet18,ReLU-6,1,curv
3659,resnet18,ReLU-6,0,curv
3660,resnet18,ReLU-6,0,curv
3661,resnet18,ReLU-6,0,curv
3662,resnet18,ReLU-6,0,curv
3663,resnet18,ReLU-6,0,curv
3664,resnet18,ReLU-6,0,curv
3665,resnet18,ReLU-6,0,curv
3666,resnet18,ReLU-6,0,curv
3667,resnet18,ReLU-6,0,curv
3668,resnet18,ReLU-6,0,curv
3669,resnet18,ReLU-6,0,curv
3670,resnet18,ReLU-6,0,curv
3671,resnet18,ReLU-6,0,curv
3672,resnet18,ReLU-6,1,curv
3673,resnet18,ReLU-6,0,curv
3674,resnet18,ReLU-6,0,curv
3675,resnet18,ReLU-6,0,curv
3676,resnet18,ReLU-6,0,curv
3677,resnet18,ReLU-6,0,curv
3678,resnet18,ReLU-6,0,curv
3679,resnet18,ReLU-6,0,curv
3680,resnet18,ReLU-6,0,curv
3681,resnet18,ReLU-6,0,curv
3682,resnet18,ReLU-6,1,curv
3683,resnet18,ReLU-6,0,curv
3684,resnet18,ReLU-6,0,curv
3685,resnet18,ReLU-6,0,curv
3686,resnet18,ReLU-6,1,curv
3687,resnet18,ReLU-6,0,curv
3688,resnet18,ReLU-6,0,curv
3689,resnet18,ReLU-6,0,curv
3690,resnet18,ReLU-6,0,curv
3691,resnet18,ReLU-6,0,curv
3692,resnet18,ReLU-6,0,curv
3693,resnet18,ReLU-6,1,curv
3694,resnet18,ReLU-6,1,curv
3695,resnet18,ReLU-6,0,curv
3696,resnet18,ReLU-6,0,curv
3697,resnet18,ReLU-6,1,curv
3698,resnet18,ReLU-6,0,curv
3699,resnet18,ReLU-6,0,curv
3700,resnet18,ReLU-6,0,curv
3701,resnet18,ReLU-6,1,curv
3702,resnet18,ReLU-6,0,curv
3703,resnet18,ReLU-6,0,curv
3704,resnet18,ReLU-6,0,curv
3705,resnet18,ReLU-6,0,curv
3706,resnet18,ReLU-6,0,curv
3707,resnet18,ReLU-6,0,curv
3708,resnet18,ReLU-6,1,curv
3709,resnet18,ReLU-6,0,curv
3710,resnet18,ReLU-6,0,curv
3711,resnet18,ReLU-6,0,curv
3712,resnet18,ReLU-6,0,curv
3713,resnet18,ReLU-6,0,curv
3714,resnet18,ReLU-6,0,curv
3715,resnet18,ReLU-6,1,curv
3716,resnet18,ReLU-6,1,curv
3717,resnet18,ReLU-6,0,curv
3718,resnet18,ReLU-6,0,curv
3719,resnet18,ReLU-6,0,curv
3720,resnet18,ReLU-7,1,curv
3721,resnet18,ReLU-7,0,curv
3722,resnet18,ReLU-7,1,curv
3723,resnet18,ReLU-7,0,curv
3724,resnet18,ReLU-7,0,curv
3725,resnet18,ReLU-7,0,curv
3726,resnet18,ReLU-7,1,curv
3727,resnet18,ReLU-7,0,curv
3728,resnet18,ReLU-7,0,curv
3729,resnet18,ReLU-7,0,curv
3730,resnet18,ReLU-7,0,curv
3731,resnet18,ReLU-7,0,curv
3732,resnet18,ReLU-7,0,curv
3733,resnet18,ReLU-7,0,curv
3734,resnet18,ReLU-7,0,curv
3735,resnet18,ReLU-7,0,curv
3736,resnet18,ReLU-7,0,curv
3737,resnet18,ReLU-7,0,curv
3738,resnet18,ReLU-7,1,curv
3739,resnet18,ReLU-7,0,curv
3740,resnet18,ReLU-7,0,curv
3741,resnet18,ReLU-7,0,curv
3742,resnet18,ReLU-7,1,curv
3743,resnet18,ReLU-7,0,curv
3744,resnet18,ReLU-7,1,curv
3745,resnet18,ReLU-7,1,curv
3746,resnet18,ReLU-7,0,curv
3747,resnet18,ReLU-7,0,curv
3748,resnet18,ReLU-7,1,curv
3749,resnet18,ReLU-7,1,curv
3750,resnet18,ReLU-7,1,curv
3751,resnet18,ReLU-7,0,curv
3752,resnet18,ReLU-7,0,curv
3753,resnet18,ReLU-7,0,curv
3754,resnet18,ReLU-7,1,curv
3755,resnet18,ReLU-7,1,curv
3756,resnet18,ReLU-7,0,curv
3757,resnet18,ReLU-7,1,curv
3758,resnet18,ReLU-7,0,curv
3759,resnet18,ReLU-7,0,curv
3760,resnet18,ReLU-7,0,curv
3761,resnet18,ReLU-7,0,curv
3762,resnet18,ReLU-7,1,curv
3763,resnet18,ReLU-7,0,curv
3764,resnet18,ReLU-7,0,curv
3765,resnet18,ReLU-7,0,curv
3766,resnet18,ReLU-7,0,curv
3767,resnet18,ReLU-7,1,curv
3768,resnet18,ReLU-7,0,curv
3769,resnet18,ReLU-7,1,curv
3770,resnet18,ReLU-7,0,curv
3771,resnet18,ReLU-7,0,curv
