,model,layer,accuracy,experiment
6968,cornet_s,ReLU-11,1,rect
6969,cornet_s,ReLU-11,1,rect
6970,cornet_s,ReLU-11,1,rect
6971,cornet_s,ReLU-11,1,rect
6972,cornet_s,ReLU-11,1,rect
6973,cornet_s,ReLU-11,1,rect
6974,cornet_s,ReLU-11,0,rect
6975,cornet_s,ReLU-11,1,rect
6976,cornet_s,ReLU-11,1,rect
6977,cornet_s,ReLU-11,1,rect
6978,cornet_s,ReLU-11,1,rect
6979,cornet_s,ReLU-11,1,rect
6980,cornet_s,ReLU-11,1,rect
6981,cornet_s,ReLU-11,1,rect
6982,cornet_s,ReLU-11,1,rect
6983,cornet_s,ReLU-11,1,rect
6984,cornet_s,ReLU-11,1,rect
6985,cornet_s,ReLU-11,1,rect
6986,cornet_s,ReLU-11,1,rect
6987,cornet_s,ReLU-11,1,rect
6988,cornet_s,ReLU-11,1,rect
6989,cornet_s,ReLU-11,1,rect
6990,cornet_s,ReLU-11,1,rect
6991,cornet_s,ReLU-11,1,rect
6992,cornet_s,ReLU-11,1,rect
6993,cornet_s,ReLU-11,1,rect
6994,cornet_s,ReLU-11,1,rect
6995,cornet_s,ReLU-11,1,rect
6996,cornet_s,ReLU-11,1,rect
6997,cornet_s,ReLU-11,1,rect
6998,cornet_s,ReLU-11,1,rect
6999,cornet_s,ReLU-11,1,rect
7000,cornet_s,ReLU-11,1,rect
7001,cornet_s,ReLU-11,1,rect
7002,cornet_s,ReLU-11,1,rect
7003,cornet_s,ReLU-11,1,rect
7004,cornet_s,ReLU-11,1,rect
7005,cornet_s,ReLU-11,1,rect
7006,cornet_s,ReLU-11,1,rect
7007,cornet_s,ReLU-11,1,rect
7008,cornet_s,ReLU-11,1,rect
7009,cornet_s,ReLU-11,1,rect
7010,cornet_s,ReLU-11,1,rect
7011,cornet_s,ReLU-11,1,rect
7012,cornet_s,ReLU-11,1,rect
7013,cornet_s,ReLU-11,1,rect
7014,cornet_s,ReLU-11,1,rect
7015,cornet_s,ReLU-11,1,rect
7016,cornet_s,ReLU-11,1,rect
7017,cornet_s,ReLU-11,1,rect
7018,cornet_s,ReLU-11,1,rect
7019,cornet_s,ReLU-11,1,rect
7020,cornet_s,ReLU-11,1,rect
7021,cornet_s,ReLU-11,0,rect
7022,cornet_s,ReLU-11,1,rect
7023,cornet_s,ReLU-11,1,rect
7024,cornet_s,ReLU-11,1,rect
7025,cornet_s,ReLU-11,1,rect
7026,cornet_s,ReLU-11,1,rect
7027,cornet_s,ReLU-11,0,rect
7028,cornet_s,ReLU-11,1,rect
7029,cornet_s,ReLU-11,1,rect
7030,cornet_s,ReLU-11,1,rect
7031,cornet_s,ReLU-11,1,rect
7032,cornet_s,ReLU-11,1,rect
7033,cornet_s,ReLU-11,1,rect
7034,cornet_s,ReLU-11,1,rect
7035,cornet_s,ReLU-11,0,rect
7036,cornet_s,ReLU-11,1,rect
7037,cornet_s,ReLU-11,1,rect
7038,cornet_s,ReLU-11,1,rect
7039,cornet_s,ReLU-11,1,rect
7040,cornet_s,ReLU-11,1,rect
7041,cornet_s,ReLU-11,1,rect
7042,cornet_s,ReLU-11,1,rect
7043,cornet_s,ReLU-11,1,rect
7044,cornet_s,ReLU-11,1,rect
7045,cornet_s,ReLU-11,1,rect
7046,cornet_s,ReLU-11,1,rect
7047,cornet_s,ReLU-11,1,rect
7048,cornet_s,ReLU-11,1,rect
7049,cornet_s,ReLU-11,1,rect
7050,cornet_s,ReLU-11,1,rect
7051,cornet_s,ReLU-11,1,rect
7052,cornet_s,ReLU-11,1,rect
7053,cornet_s,ReLU-11,1,rect
7054,cornet_s,ReLU-11,1,rect
7055,cornet_s,ReLU-11,1,rect
7056,cornet_s,ReLU-11,1,rect
7057,cornet_s,ReLU-11,1,rect
7058,cornet_s,ReLU-11,1,rect
7059,cornet_s,ReLU-11,1,rect
7060,cornet_s,ReLU-11,0,rect
7061,cornet_s,ReLU-11,1,rect
7062,cornet_s,ReLU-11,0,rect
7063,cornet_s,ReLU-11,1,rect
7064,cornet_s,ReLU-11,0,rect
7065,cornet_s,ReLU-11,0,rect
7066,cornet_s,ReLU-11,1,rect
7067,cornet_s,ReLU-11,0,rect
7068,cornet_s,ReLU-11,1,rect
7069,cornet_s,ReLU-11,1,rect
7070,cornet_s,ReLU-11,0,rect
7071,cornet_s,ReLU-11,1,rect
7072,cornet_s,ReLU-11,1,rect
7073,cornet_s,ReLU-11,1,rect
7074,cornet_s,ReLU-11,0,rect
7075,cornet_s,ReLU-11,1,rect
7076,cornet_s,ReLU-11,1,rect
7077,cornet_s,ReLU-11,1,rect
7078,cornet_s,ReLU-11,0,rect
7079,cornet_s,ReLU-11,0,rect
7080,cornet_s,ReLU-12,1,rect
7081,cornet_s,ReLU-12,1,rect
7082,cornet_s,ReLU-12,1,rect
7083,cornet_s,ReLU-12,1,rect
7084,cornet_s,ReLU-12,1,rect
7085,cornet_s,ReLU-12,1,rect
7086,cornet_s,ReLU-12,1,rect
7087,cornet_s,ReLU-12,1,rect
7088,cornet_s,ReLU-12,1,rect
7089,cornet_s,ReLU-12,1,rect
7090,cornet_s,ReLU-12,1,rect
7091,cornet_s,ReLU-12,1,rect
7092,cornet_s,ReLU-12,1,rect
7093,cornet_s,ReLU-12,1,rect
7094,cornet_s,ReLU-12,1,rect
7095,cornet_s,ReLU-12,1,rect
7096,cornet_s,ReLU-12,1,rect
7097,cornet_s,ReLU-12,1,rect
7098,cornet_s,ReLU-12,1,rect
7099,cornet_s,ReLU-12,1,rect
7100,cornet_s,ReLU-12,1,rect
7101,cornet_s,ReLU-12,1,rect
7102,cornet_s,ReLU-12,1,rect
7103,cornet_s,ReLU-12,1,rect
7104,cornet_s,ReLU-12,1,rect
7105,cornet_s,ReLU-12,1,rect
7106,cornet_s,ReLU-12,1,rect
7107,cornet_s,ReLU-12,1,rect
7108,cornet_s,ReLU-12,1,rect
7109,cornet_s,ReLU-12,1,rect
7110,cornet_s,ReLU-12,1,rect
7111,cornet_s,ReLU-12,1,rect
7112,cornet_s,ReLU-12,1,rect
7113,cornet_s,ReLU-12,1,rect
7114,cornet_s,ReLU-12,1,rect
7115,cornet_s,ReLU-12,1,rect
7116,cornet_s,ReLU-12,1,rect
7117,cornet_s,ReLU-12,1,rect
7118,cornet_s,ReLU-12,1,rect
7119,cornet_s,ReLU-12,1,rect
7120,cornet_s,ReLU-12,1,rect
7121,cornet_s,ReLU-12,1,rect
7122,cornet_s,ReLU-12,1,rect
7123,cornet_s,ReLU-12,1,rect
7124,cornet_s,ReLU-12,1,rect
7125,cornet_s,ReLU-12,1,rect
7126,cornet_s,ReLU-12,1,rect
7127,cornet_s,ReLU-12,1,rect
7128,cornet_s,ReLU-12,1,rect
7129,cornet_s,ReLU-12,1,rect
7130,cornet_s,ReLU-12,1,rect
7131,cornet_s,ReLU-12,1,rect
7132,cornet_s,ReLU-12,1,rect
7133,cornet_s,ReLU-12,1,rect
7134,cornet_s,ReLU-12,1,rect
7135,cornet_s,ReLU-12,1,rect
7136,cornet_s,ReLU-12,1,rect
7137,cornet_s,ReLU-12,1,rect
7138,cornet_s,ReLU-12,1,rect
7139,cornet_s,ReLU-12,1,rect
7140,cornet_s,ReLU-12,1,rect
7141,cornet_s,ReLU-12,1,rect
7142,cornet_s,ReLU-12,1,rect
7143,cornet_s,ReLU-12,1,rect
7144,cornet_s,ReLU-12,1,rect
7145,cornet_s,ReLU-12,1,rect
7146,cornet_s,ReLU-12,1,rect
7147,cornet_s,ReLU-12,1,rect
7148,cornet_s,ReLU-12,0,rect
7149,cornet_s,ReLU-12,1,rect
7150,cornet_s,ReLU-12,1,rect
7151,cornet_s,ReLU-12,1,rect
7152,cornet_s,ReLU-12,1,rect
7153,cornet_s,ReLU-12,1,rect
7154,cornet_s,ReLU-12,1,rect
7155,cornet_s,ReLU-12,0,rect
7156,cornet_s,ReLU-12,1,rect
7157,cornet_s,ReLU-12,1,rect
7158,cornet_s,ReLU-12,1,rect
7159,cornet_s,ReLU-12,1,rect
7160,cornet_s,ReLU-12,1,rect
7161,cornet_s,ReLU-12,1,rect
7162,cornet_s,ReLU-12,1,rect
7163,cornet_s,ReLU-12,1,rect
7164,cornet_s,ReLU-12,1,rect
7165,cornet_s,ReLU-12,1,rect
7166,cornet_s,ReLU-12,1,rect
7167,cornet_s,ReLU-12,1,rect
7168,cornet_s,ReLU-12,1,rect
7169,cornet_s,ReLU-12,1,rect
7170,cornet_s,ReLU-12,1,rect
7171,cornet_s,ReLU-12,1,rect
7172,cornet_s,ReLU-12,1,rect
7173,cornet_s,ReLU-12,1,rect
7174,cornet_s,ReLU-12,1,rect
7175,cornet_s,ReLU-12,1,rect
7176,cornet_s,ReLU-12,1,rect
7177,cornet_s,ReLU-12,1,rect
7178,cornet_s,ReLU-12,1,rect
7179,cornet_s,ReLU-12,1,rect
7180,cornet_s,ReLU-12,1,rect
7181,cornet_s,ReLU-12,1,rect
7182,cornet_s,ReLU-12,1,rect
7183,cornet_s,ReLU-12,1,rect
7184,cornet_s,ReLU-12,1,rect
7185,cornet_s,ReLU-12,1,rect
7186,cornet_s,ReLU-12,0,rect
7187,cornet_s,ReLU-12,0,rect
7188,cornet_s,ReLU-12,0,rect
7189,cornet_s,ReLU-12,1,rect
7190,cornet_s,ReLU-12,0,rect
7191,cornet_s,ReLU-12,1,rect
7192,cornet_s,ReLU-12,1,rect
7193,cornet_s,ReLU-12,1,rect
7194,cornet_s,ReLU-12,1,rect
7195,cornet_s,ReLU-12,1,rect
7196,cornet_s,ReLU-12,1,rect
7197,cornet_s,ReLU-12,0,rect
7198,cornet_s,ReLU-12,1,rect
7199,cornet_s,ReLU-12,0,rect
7200,cornet_s,ReLU-13,1,rect
7201,cornet_s,ReLU-13,1,rect
7202,cornet_s,ReLU-13,1,rect
7203,cornet_s,ReLU-13,1,rect
7204,cornet_s,ReLU-13,1,rect
7205,cornet_s,ReLU-13,1,rect
7206,cornet_s,ReLU-13,0,rect
7207,cornet_s,ReLU-13,1,rect
7208,cornet_s,ReLU-13,1,rect
7209,cornet_s,ReLU-13,1,rect
7210,cornet_s,ReLU-13,1,rect
7211,cornet_s,ReLU-13,1,rect
7212,cornet_s,ReLU-13,1,rect
7213,cornet_s,ReLU-13,1,rect
7214,cornet_s,ReLU-13,1,rect
7215,cornet_s,ReLU-13,1,rect
7216,cornet_s,ReLU-13,1,rect
7217,cornet_s,ReLU-13,1,rect
7218,cornet_s,ReLU-13,1,rect
7219,cornet_s,ReLU-13,1,rect
7220,cornet_s,ReLU-13,1,rect
7221,cornet_s,ReLU-13,1,rect
7222,cornet_s,ReLU-13,1,rect
7223,cornet_s,ReLU-13,1,rect
7224,cornet_s,ReLU-13,1,rect
7225,cornet_s,ReLU-13,1,rect
7226,cornet_s,ReLU-13,1,rect
7227,cornet_s,ReLU-13,1,rect
7228,cornet_s,ReLU-13,1,rect
7229,cornet_s,ReLU-13,1,rect
7230,cornet_s,ReLU-13,1,rect
7231,cornet_s,ReLU-13,1,rect
7232,cornet_s,ReLU-13,1,rect
7233,cornet_s,ReLU-13,1,rect
7234,cornet_s,ReLU-13,1,rect
7235,cornet_s,ReLU-13,1,rect
7236,cornet_s,ReLU-13,1,rect
7237,cornet_s,ReLU-13,1,rect
7238,cornet_s,ReLU-13,1,rect
7239,cornet_s,ReLU-13,1,rect
7240,cornet_s,ReLU-13,1,rect
7241,cornet_s,ReLU-13,1,rect
7242,cornet_s,ReLU-13,1,rect
7243,cornet_s,ReLU-13,1,rect
7244,cornet_s,ReLU-13,1,rect
7245,cornet_s,ReLU-13,1,rect
7246,cornet_s,ReLU-13,1,rect
7247,cornet_s,ReLU-13,1,rect
7248,cornet_s,ReLU-13,1,rect
7249,cornet_s,ReLU-13,1,rect
7250,cornet_s,ReLU-13,1,rect
7251,cornet_s,ReLU-13,1,rect
7252,cornet_s,ReLU-13,1,rect
7253,cornet_s,ReLU-13,1,rect
7254,cornet_s,ReLU-13,1,rect
7255,cornet_s,ReLU-13,1,rect
7256,cornet_s,ReLU-13,1,rect
7257,cornet_s,ReLU-13,1,rect
7258,cornet_s,ReLU-13,1,rect
7259,cornet_s,ReLU-13,1,rect
7260,cornet_s,ReLU-13,1,rect
7261,cornet_s,ReLU-13,0,rect
7262,cornet_s,ReLU-13,1,rect
7263,cornet_s,ReLU-13,0,rect
7264,cornet_s,ReLU-13,1,rect
7265,cornet_s,ReLU-13,1,rect
7266,cornet_s,ReLU-13,1,rect
7267,cornet_s,ReLU-13,0,rect
7268,cornet_s,ReLU-13,0,rect
7269,cornet_s,ReLU-13,1,rect
7270,cornet_s,ReLU-13,0,rect
7271,cornet_s,ReLU-13,1,rect
7272,cornet_s,ReLU-13,0,rect
7273,cornet_s,ReLU-13,1,rect
7274,cornet_s,ReLU-13,1,rect
7275,cornet_s,ReLU-13,1,rect
7276,cornet_s,ReLU-13,1,rect
7277,cornet_s,ReLU-13,0,rect
7278,cornet_s,ReLU-13,0,rect
7279,cornet_s,ReLU-13,1,rect
7280,cornet_s,ReLU-13,1,rect
7281,cornet_s,ReLU-13,1,rect
7282,cornet_s,ReLU-13,1,rect
7283,cornet_s,ReLU-13,1,rect
7284,cornet_s,ReLU-13,1,rect
7285,cornet_s,ReLU-13,1,rect
7286,cornet_s,ReLU-13,1,rect
7287,cornet_s,ReLU-13,1,rect
7288,cornet_s,ReLU-13,1,rect
7289,cornet_s,ReLU-13,1,rect
7290,cornet_s,ReLU-13,1,rect
7291,cornet_s,ReLU-13,1,rect
7292,cornet_s,ReLU-13,1,rect
7293,cornet_s,ReLU-13,1,rect
7294,cornet_s,ReLU-13,1,rect
7295,cornet_s,ReLU-13,1,rect
7296,cornet_s,ReLU-13,1,rect
7297,cornet_s,ReLU-13,1,rect
7298,cornet_s,ReLU-13,1,rect
7299,cornet_s,ReLU-13,1,rect
7300,cornet_s,ReLU-13,1,rect
7301,cornet_s,ReLU-13,1,rect
7302,cornet_s,ReLU-13,1,rect
7303,cornet_s,ReLU-13,0,rect
7304,cornet_s,ReLU-13,1,rect
7305,cornet_s,ReLU-13,1,rect
7306,cornet_s,ReLU-13,1,rect
7307,cornet_s,ReLU-13,0,rect
7308,cornet_s,ReLU-13,1,rect
7309,cornet_s,ReLU-13,1,rect
7310,cornet_s,ReLU-13,1,rect
7311,cornet_s,ReLU-13,0,rect
7312,cornet_s,ReLU-13,0,rect
7313,cornet_s,ReLU-13,0,rect
7314,cornet_s,ReLU-13,1,rect
7315,cornet_s,ReLU-13,1,rect
7316,cornet_s,ReLU-13,0,rect
7317,cornet_s,ReLU-13,1,rect
7318,cornet_s,ReLU-13,1,rect
7319,cornet_s,ReLU-13,0,rect
7320,cornet_s,ReLU-14,1,rect
7321,cornet_s,ReLU-14,0,rect
7322,cornet_s,ReLU-14,1,rect
7323,cornet_s,ReLU-14,1,rect
7324,cornet_s,ReLU-14,1,rect
7325,cornet_s,ReLU-14,1,rect
7326,cornet_s,ReLU-14,1,rect
7327,cornet_s,ReLU-14,0,rect
7328,cornet_s,ReLU-14,1,rect
7329,cornet_s,ReLU-14,0,rect
7330,cornet_s,ReLU-14,1,rect
7331,cornet_s,ReLU-14,1,rect
7332,cornet_s,ReLU-14,1,rect
7333,cornet_s,ReLU-14,1,rect
7334,cornet_s,ReLU-14,0,rect
7335,cornet_s,ReLU-14,0,rect
7336,cornet_s,ReLU-14,1,rect
7337,cornet_s,ReLU-14,1,rect
7338,cornet_s,ReLU-14,1,rect
7339,cornet_s,ReLU-14,1,rect
7340,cornet_s,ReLU-14,1,rect
7341,cornet_s,ReLU-14,1,rect
7342,cornet_s,ReLU-14,1,rect
7343,cornet_s,ReLU-14,1,rect
7344,cornet_s,ReLU-14,1,rect
7345,cornet_s,ReLU-14,1,rect
7346,cornet_s,ReLU-14,1,rect
7347,cornet_s,ReLU-14,1,rect
7348,cornet_s,ReLU-14,1,rect
7349,cornet_s,ReLU-14,1,rect
7350,cornet_s,ReLU-14,1,rect
7351,cornet_s,ReLU-14,1,rect
7352,cornet_s,ReLU-14,1,rect
7353,cornet_s,ReLU-14,1,rect
7354,cornet_s,ReLU-14,1,rect
7355,cornet_s,ReLU-14,1,rect
7356,cornet_s,ReLU-14,1,rect
7357,cornet_s,ReLU-14,1,rect
7358,cornet_s,ReLU-14,1,rect
7359,cornet_s,ReLU-14,1,rect
7360,cornet_s,ReLU-14,1,rect
7361,cornet_s,ReLU-14,1,rect
7362,cornet_s,ReLU-14,1,rect
7363,cornet_s,ReLU-14,1,rect
7364,cornet_s,ReLU-14,1,rect
7365,cornet_s,ReLU-14,1,rect
7366,cornet_s,ReLU-14,1,rect
7367,cornet_s,ReLU-14,1,rect
7368,cornet_s,ReLU-14,1,rect
7369,cornet_s,ReLU-14,1,rect
7370,cornet_s,ReLU-14,1,rect
7371,cornet_s,ReLU-14,1,rect
7372,cornet_s,ReLU-14,1,rect
7373,cornet_s,ReLU-14,1,rect
7374,cornet_s,ReLU-14,1,rect
7375,cornet_s,ReLU-14,1,rect
7376,cornet_s,ReLU-14,1,rect
7377,cornet_s,ReLU-14,1,rect
7378,cornet_s,ReLU-14,1,rect
7379,cornet_s,ReLU-14,1,rect
7380,cornet_s,ReLU-14,1,rect
7381,cornet_s,ReLU-14,1,rect
7382,cornet_s,ReLU-14,1,rect
7383,cornet_s,ReLU-14,1,rect
7384,cornet_s,ReLU-14,1,rect
7385,cornet_s,ReLU-14,1,rect
7386,cornet_s,ReLU-14,1,rect
7387,cornet_s,ReLU-14,1,rect
7388,cornet_s,ReLU-14,1,rect
7389,cornet_s,ReLU-14,1,rect
7390,cornet_s,ReLU-14,1,rect
7391,cornet_s,ReLU-14,1,rect
7392,cornet_s,ReLU-14,1,rect
7393,cornet_s,ReLU-14,1,rect
7394,cornet_s,ReLU-14,1,rect
7395,cornet_s,ReLU-14,1,rect
7396,cornet_s,ReLU-14,1,rect
7397,cornet_s,ReLU-14,1,rect
7398,cornet_s,ReLU-14,1,rect
7399,cornet_s,ReLU-14,1,rect
7400,cornet_s,ReLU-14,1,rect
7401,cornet_s,ReLU-14,1,rect
7402,cornet_s,ReLU-14,1,rect
7403,cornet_s,ReLU-14,1,rect
7404,cornet_s,ReLU-14,1,rect
7405,cornet_s,ReLU-14,1,rect
7406,cornet_s,ReLU-14,1,rect
7407,cornet_s,ReLU-14,1,rect
7408,cornet_s,ReLU-14,1,rect
7409,cornet_s,ReLU-14,1,rect
7410,cornet_s,ReLU-14,1,rect
7411,cornet_s,ReLU-14,1,rect
7412,cornet_s,ReLU-14,1,rect
7413,cornet_s,ReLU-14,1,rect
7414,cornet_s,ReLU-14,1,rect
7415,cornet_s,ReLU-14,1,rect
7416,cornet_s,ReLU-14,1,rect
7417,cornet_s,ReLU-14,1,rect
7418,cornet_s,ReLU-14,1,rect
7419,cornet_s,ReLU-14,1,rect
7420,cornet_s,ReLU-14,0,rect
7421,cornet_s,ReLU-14,0,rect
7422,cornet_s,ReLU-14,1,rect
7423,cornet_s,ReLU-14,1,rect
7424,cornet_s,ReLU-14,1,rect
7425,cornet_s,ReLU-14,1,rect
7426,cornet_s,ReLU-14,1,rect
7427,cornet_s,ReLU-14,1,rect
7428,cornet_s,ReLU-14,0,rect
7429,cornet_s,ReLU-14,1,rect
7430,cornet_s,ReLU-14,0,rect
7431,cornet_s,ReLU-14,0,rect
7432,cornet_s,ReLU-14,1,rect
7433,cornet_s,ReLU-14,0,rect
7434,cornet_s,ReLU-14,1,rect
7435,cornet_s,ReLU-14,0,rect
7436,cornet_s,ReLU-14,0,rect
7437,cornet_s,ReLU-14,1,rect
7438,cornet_s,ReLU-14,0,rect
7439,cornet_s,ReLU-14,1,rect
7440,cornet_s,ReLU-15,1,rect
7441,cornet_s,ReLU-15,1,rect
7442,cornet_s,ReLU-15,1,rect
7443,cornet_s,ReLU-15,1,rect
7444,cornet_s,ReLU-15,1,rect
7445,cornet_s,ReLU-15,1,rect
7446,cornet_s,ReLU-15,1,rect
7447,cornet_s,ReLU-15,1,rect
7448,cornet_s,ReLU-15,1,rect
7449,cornet_s,ReLU-15,0,rect
7450,cornet_s,ReLU-15,1,rect
7451,cornet_s,ReLU-15,1,rect
7452,cornet_s,ReLU-15,1,rect
7453,cornet_s,ReLU-15,1,rect
7454,cornet_s,ReLU-15,1,rect
7455,cornet_s,ReLU-15,1,rect
7456,cornet_s,ReLU-15,1,rect
7457,cornet_s,ReLU-15,1,rect
7458,cornet_s,ReLU-15,1,rect
7459,cornet_s,ReLU-15,1,rect
7460,cornet_s,ReLU-15,1,rect
7461,cornet_s,ReLU-15,1,rect
7462,cornet_s,ReLU-15,1,rect
7463,cornet_s,ReLU-15,1,rect
7464,cornet_s,ReLU-15,1,rect
7465,cornet_s,ReLU-15,1,rect
7466,cornet_s,ReLU-15,1,rect
7467,cornet_s,ReLU-15,1,rect
7468,cornet_s,ReLU-15,1,rect
7469,cornet_s,ReLU-15,1,rect
7470,cornet_s,ReLU-15,1,rect
7471,cornet_s,ReLU-15,1,rect
7472,cornet_s,ReLU-15,1,rect
7473,cornet_s,ReLU-15,1,rect
7474,cornet_s,ReLU-15,1,rect
7475,cornet_s,ReLU-15,1,rect
7476,cornet_s,ReLU-15,1,rect
7477,cornet_s,ReLU-15,1,rect
7478,cornet_s,ReLU-15,1,rect
7479,cornet_s,ReLU-15,1,rect
7480,cornet_s,ReLU-15,1,rect
7481,cornet_s,ReLU-15,1,rect
7482,cornet_s,ReLU-15,1,rect
7483,cornet_s,ReLU-15,1,rect
7484,cornet_s,ReLU-15,1,rect
7485,cornet_s,ReLU-15,1,rect
7486,cornet_s,ReLU-15,1,rect
7487,cornet_s,ReLU-15,1,rect
7488,cornet_s,ReLU-15,1,rect
7489,cornet_s,ReLU-15,1,rect
7490,cornet_s,ReLU-15,1,rect
7491,cornet_s,ReLU-15,1,rect
7492,cornet_s,ReLU-15,1,rect
7493,cornet_s,ReLU-15,1,rect
7494,cornet_s,ReLU-15,1,rect
7495,cornet_s,ReLU-15,1,rect
7496,cornet_s,ReLU-15,1,rect
7497,cornet_s,ReLU-15,1,rect
7498,cornet_s,ReLU-15,1,rect
7499,cornet_s,ReLU-15,1,rect
7500,cornet_s,ReLU-15,1,rect
7501,cornet_s,ReLU-15,1,rect
7502,cornet_s,ReLU-15,1,rect
7503,cornet_s,ReLU-15,1,rect
7504,cornet_s,ReLU-15,1,rect
7505,cornet_s,ReLU-15,1,rect
7506,cornet_s,ReLU-15,1,rect
7507,cornet_s,ReLU-15,1,rect
7508,cornet_s,ReLU-15,1,rect
7509,cornet_s,ReLU-15,1,rect
7510,cornet_s,ReLU-15,1,rect
7511,cornet_s,ReLU-15,1,rect
7512,cornet_s,ReLU-15,1,rect
7513,cornet_s,ReLU-15,1,rect
7514,cornet_s,ReLU-15,1,rect
7515,cornet_s,ReLU-15,1,rect
7516,cornet_s,ReLU-15,1,rect
7517,cornet_s,ReLU-15,1,rect
7518,cornet_s,ReLU-15,1,rect
7519,cornet_s,ReLU-15,1,rect
7520,cornet_s,ReLU-15,1,rect
7521,cornet_s,ReLU-15,1,rect
7522,cornet_s,ReLU-15,1,rect
7523,cornet_s,ReLU-15,1,rect
7524,cornet_s,ReLU-15,1,rect
7525,cornet_s,ReLU-15,1,rect
7526,cornet_s,ReLU-15,1,rect
7527,cornet_s,ReLU-15,1,rect
7528,cornet_s,ReLU-15,1,rect
7529,cornet_s,ReLU-15,1,rect
7530,cornet_s,ReLU-15,1,rect
7531,cornet_s,ReLU-15,1,rect
7532,cornet_s,ReLU-15,1,rect
7533,cornet_s,ReLU-15,1,rect
7534,cornet_s,ReLU-15,1,rect
7535,cornet_s,ReLU-15,1,rect
7536,cornet_s,ReLU-15,1,rect
7537,cornet_s,ReLU-15,1,rect
7538,cornet_s,ReLU-15,1,rect
7539,cornet_s,ReLU-15,1,rect
7540,cornet_s,ReLU-15,1,rect
7541,cornet_s,ReLU-15,1,rect
7542,cornet_s,ReLU-15,1,rect
7543,cornet_s,ReLU-15,1,rect
7544,cornet_s,ReLU-15,1,rect
7545,cornet_s,ReLU-15,1,rect
7546,cornet_s,ReLU-15,0,rect
7547,cornet_s,ReLU-15,1,rect
7548,cornet_s,ReLU-15,0,rect
7549,cornet_s,ReLU-15,1,rect
7550,cornet_s,ReLU-15,1,rect
7551,cornet_s,ReLU-15,0,rect
7552,cornet_s,ReLU-15,1,rect
7553,cornet_s,ReLU-15,0,rect
7554,cornet_s,ReLU-15,1,rect
7555,cornet_s,ReLU-15,0,rect
7556,cornet_s,ReLU-15,1,rect
7557,cornet_s,ReLU-15,0,rect
7558,cornet_s,ReLU-15,1,rect
7559,cornet_s,ReLU-15,1,rect
7560,cornet_s,ReLU-16,1,rect
7561,cornet_s,ReLU-16,1,rect
7562,cornet_s,ReLU-16,1,rect
7563,cornet_s,ReLU-16,1,rect
7564,cornet_s,ReLU-16,1,rect
7565,cornet_s,ReLU-16,1,rect
7566,cornet_s,ReLU-16,1,rect
7567,cornet_s,ReLU-16,1,rect
7568,cornet_s,ReLU-16,1,rect
7569,cornet_s,ReLU-16,1,rect
7570,cornet_s,ReLU-16,1,rect
7571,cornet_s,ReLU-16,0,rect
7572,cornet_s,ReLU-16,1,rect
7573,cornet_s,ReLU-16,1,rect
7574,cornet_s,ReLU-16,1,rect
7575,cornet_s,ReLU-16,1,rect
7576,cornet_s,ReLU-16,1,rect
7577,cornet_s,ReLU-16,1,rect
7578,cornet_s,ReLU-16,1,rect
7579,cornet_s,ReLU-16,1,rect
7580,cornet_s,ReLU-16,1,rect
7581,cornet_s,ReLU-16,1,rect
7582,cornet_s,ReLU-16,1,rect
7583,cornet_s,ReLU-16,1,rect
7584,cornet_s,ReLU-16,1,rect
7585,cornet_s,ReLU-16,1,rect
7586,cornet_s,ReLU-16,1,rect
7587,cornet_s,ReLU-16,1,rect
7588,cornet_s,ReLU-16,1,rect
7589,cornet_s,ReLU-16,1,rect
7590,cornet_s,ReLU-16,1,rect
7591,cornet_s,ReLU-16,1,rect
7592,cornet_s,ReLU-16,1,rect
7593,cornet_s,ReLU-16,1,rect
7594,cornet_s,ReLU-16,1,rect
7595,cornet_s,ReLU-16,1,rect
7596,cornet_s,ReLU-16,1,rect
7597,cornet_s,ReLU-16,1,rect
7598,cornet_s,ReLU-16,1,rect
7599,cornet_s,ReLU-16,1,rect
7600,cornet_s,ReLU-16,1,rect
7601,cornet_s,ReLU-16,1,rect
7602,cornet_s,ReLU-16,1,rect
7603,cornet_s,ReLU-16,1,rect
7604,cornet_s,ReLU-16,1,rect
7605,cornet_s,ReLU-16,1,rect
7606,cornet_s,ReLU-16,1,rect
7607,cornet_s,ReLU-16,1,rect
7608,cornet_s,ReLU-16,1,rect
7609,cornet_s,ReLU-16,1,rect
7610,cornet_s,ReLU-16,1,rect
7611,cornet_s,ReLU-16,1,rect
7612,cornet_s,ReLU-16,1,rect
7613,cornet_s,ReLU-16,1,rect
7614,cornet_s,ReLU-16,1,rect
7615,cornet_s,ReLU-16,1,rect
7616,cornet_s,ReLU-16,1,rect
7617,cornet_s,ReLU-16,1,rect
7618,cornet_s,ReLU-16,1,rect
7619,cornet_s,ReLU-16,1,rect
7620,cornet_s,ReLU-16,1,rect
7621,cornet_s,ReLU-16,1,rect
7622,cornet_s,ReLU-16,1,rect
7623,cornet_s,ReLU-16,1,rect
7624,cornet_s,ReLU-16,1,rect
7625,cornet_s,ReLU-16,1,rect
7626,cornet_s,ReLU-16,1,rect
7627,cornet_s,ReLU-16,1,rect
7628,cornet_s,ReLU-16,1,rect
7629,cornet_s,ReLU-16,1,rect
7630,cornet_s,ReLU-16,1,rect
7631,cornet_s,ReLU-16,1,rect
7632,cornet_s,ReLU-16,1,rect
